name,total electrons,R1,RHF Energy (Hartree),Nuclear energy,MP2 Energy,CCSD Energy,CCSD(T) Energy,CCSDT Energy,CCSDTQ Energy,FCI Energy (Hartree)
BH,6,2.055,-25.03838444,1.287535793,-25.10588079,-25.14289724,-25.14555594,-25.1463365,-25.14633374,-25.14633374
BH,6,2.065,-25.0371826,1.281300753,-25.10477994,-25.14198485,-25.14467497,-25.14546105,-25.14545663,-25.14545663
BH,6,2.075,-25.03598529,1.275125809,-25.10368447,-25.14107973,-25.14380183,-25.14459331,-25.14458722,-25.14458722
BH,6,2.085,-25.03479255,1.269010098,-25.10259444,-25.14018193,-25.1429366,-25.14373336,-25.14372555,-25.14372555
BH,6,2.095,-25.03360443,1.262952771,-25.10150991,-25.13929152,-25.14207936,-25.14288126,-25.14287171,-25.14287171
BH,6,2.105,-25.03242098,1.256952995,-25.10043096,-25.13840856,-25.14123017,-25.14203705,-25.14202573,-25.14202573
BH,6,2.115,-25.03124225,1.251009955,-25.09935762,-25.13753311,-25.1403891,-25.14120081,-25.14118769,-25.14118769
BH,6,2.125,-25.03006827,1.245122849,-25.09828997,-25.13666525,-25.13955624,-25.14037257,-25.14035763,-25.14035763
BH,6,2.135,-25.02889907,1.239290892,-25.09722805,-25.13580496,-25.13873159,-25.13955239,-25.1395356,-25.1395356
BH,6,2.145,-25.02773471,1.233513312,-25.09617191,-25.13495232,-25.13791524,-25.13874031,-25.13872165,-25.13872164
BH,6,2.155,-25.0265752,1.227789352,-25.09512159,-25.13410737,-25.13710723,-25.13793638,-25.1379158,-25.1379158
BH,6,2.165,-25.02542058,1.22211827,-25.09407715,-25.13327015,-25.13630763,-25.13714062,-25.13711811,-25.13711811
BH,6,2.175,-25.02427087,1.216499335,-25.09303862,-25.13244069,-25.13551647,-25.13635307,-25.13632861,-25.1363286
BH,6,2.185,-25.02312611,1.210931833,-25.09200604,-25.13161904,-25.1347338,-25.13557377,-25.13554732,-25.13554732
BH,6,2.195,-25.02198631,1.205415059,-25.09097945,-25.13080522,-25.13395966,-25.13480273,-25.13477427,-25.13477427
BH,6,2.205,-25.0208515,1.199948324,-25.08995889,-25.12999926,-25.13319409,-25.13404,-25.1340095,-25.1340095
BH,6,2.215,-25.0197217,1.19453095,-25.08894438,-25.12920117,-25.13243713,-25.13328558,-25.13325302,-25.13325302
BH,6,2.225,-25.01859693,1.189162272,-25.08793596,-25.128411,-25.13168881,-25.1325395,-25.13250486,-25.13250486
BH,6,2.235,-25.01747719,1.183841635,-25.08693366,-25.12762874,-25.13094916,-25.13180177,-25.13176502,-25.13176502
BH,6,2.245,-25.01636252,1.178568398,-25.0859375,-25.12685443,-25.13021821,-25.1310724,-25.13103353,-25.13103352
BH,6,2.255,-25.01525292,1.173341931,-25.08494751,-25.12608807,-25.12949599,-25.13035142,-25.13031039,-25.13031039
CH,7,0.606,-37.8031528,5.239378326,-37.8559101,-37.86826719,-37.86886385,-37.86901112,-37.86901721,-37.86901726
CH,7,0.616,-37.83527809,5.154323483,-37.88818851,-37.90059704,-37.90119879,-37.90134743,-37.90135391,-37.90135398
CH,7,0.626,-37.86550518,5.071986047,-37.91857532,-37.93103946,-37.93164663,-37.93179374,-37.93180064,-37.93180071
CH,7,0.636,-37.89394321,4.992237839,-37.94717924,-37.95969743,-37.96031017,-37.96045872,-37.96046604,-37.96046613
CH,7,0.646,-37.9206945,4.914958615,-37.97410217,-37.98667561,-37.98729415,-37.9874442,-37.98745197,-37.98745206
CH,7,0.656,-37.94585503,4.840035466,-37.99943965,-38.01206953,-38.01269407,-38.01284569,-38.01285392,-38.01285402
CH,7,0.666,-37.96951483,4.76736226,-38.02328132,-38.03596876,-38.03659951,-38.03675277,-38.03676148,-38.03676158
CH,7,0.676,-37.99175843,4.69683915,-38.04571128,-38.05845741,-38.05909456,-38.05924952,-38.05925872,-38.05925884
CH,7,0.686,-38.01266521,4.628372107,-38.06680853,-38.07961441,-38.08025816,-38.08041488,-38.0804246,-38.08042472
CH,7,0.696,-38.03230974,4.561872508,-38.08664723,-38.09951391,-38.10016446,-38.10032301,-38.10033325,-38.10033338
CH,7,0.706,-38.05076208,4.49725675,-38.1052971,-38.11822561,-38.11888312,-38.11904357,-38.11905436,-38.11905449
CH,7,0.716,-38.06808813,4.434445901,-38.12282365,-38.13581499,-38.13647966,-38.13664206,-38.13665341,-38.13665355
CH,7,0.726,-38.08434985,4.373365379,-38.13928851,-38.15234365,-38.15301564,-38.15318006,-38.15319199,-38.15319214
CH,7,0.736,-38.09960552,4.313944654,-38.15474965,-38.16786954,-38.16854903,-38.16871554,-38.16872806,-38.16872822
CH,7,0.746,-38.11391002,4.256116978,-38.16926161,-38.18244719,-38.18313435,-38.183303,-38.18331614,-38.18331631
CH,7,0.756,-38.12731501,4.199819134,-38.18287577,-38.19612795,-38.19682294,-38.19699381,-38.19700758,-38.19700775
CH,7,0.766,-38.13986914,4.144991208,-38.19564051,-38.20896018,-38.20966317,-38.20983632,-38.20985073,-38.20985091
CH,7,0.776,-38.15161828,4.091576373,-38.20760142,-38.22098946,-38.22170062,-38.2218761,-38.22189117,-38.22189137
CH,7,0.786,-38.16260564,4.039520694,-38.2188015,-38.23225874,-38.23297823,-38.23315611,-38.23317187,-38.23317207
CH,7,0.796,-38.172872,3.988772947,-38.22928126,-38.24280855,-38.24353653,-38.24371688,-38.24373334,-38.24373355
CH,7,0.806,-38.18245579,3.939284448,-38.23907896,-38.25267712,-38.25341375,-38.25359664,-38.25361381,-38.25361402
CH,7,0.816,-38.19139333,3.891008904,-38.24823072,-38.26190054,-38.26264598,-38.26283147,-38.26284937,-38.2628496
CH,7,0.826,-38.19971888,3.843902258,-38.25677062,-38.2705129,-38.27126731,-38.27145547,-38.27147411,-38.27147435
CH,7,0.836,-38.20746481,3.797922566,-38.26473089,-38.27854638,-38.27930994,-38.27950083,-38.27952023,-38.27952048
CH,7,0.846,-38.21466174,3.753029865,-38.27214197,-38.28603145,-38.2868043,-38.28699799,-38.28701817,-38.28701843
CH,7,0.856,-38.22133857,3.709186058,-38.27903267,-38.29299687,-38.29377918,-38.29397574,-38.29399672,-38.29399698
CH,7,0.866,-38.22752266,3.66635481,-38.28543023,-38.29946989,-38.30026183,-38.30046132,-38.30048311,-38.30048338
CH,7,0.876,-38.23323991,3.624501445,-38.29136045,-38.30547627,-38.30627801,-38.3064805,-38.30650313,-38.30650341
CH,7,0.886,-38.23851481,3.58359285,-38.29684772,-38.31104044,-38.31185213,-38.3120577,-38.31208118,-38.31208147
CH,7,0.896,-38.24337057,3.543597394,-38.3019152,-38.31618551,-38.31700733,-38.31721604,-38.31724038,-38.31724068
CH,7,0.906,-38.24782917,3.50448484,-38.30658479,-38.32093339,-38.32176552,-38.32197745,-38.32200267,-38.32200298
CH,7,0.916,-38.25191143,3.466226272,-38.31087728,-38.32530487,-38.32614747,-38.32636269,-38.32638881,-38.32638913
CH,7,0.926,-38.25563711,3.428794023,-38.31481238,-38.32931964,-38.33017289,-38.33039147,-38.33041851,-38.33041884
CH,7,0.936,-38.25902492,3.392161608,-38.31840879,-38.33299641,-38.33386049,-38.33408251,-38.33411048,-38.33411082
CH,7,0.946,-38.26209264,3.356303663,-38.32168425,-38.33635291,-38.33722801,-38.33745354,-38.33748246,-38.33748281
CH,7,0.956,-38.26485711,3.321195884,-38.3246556,-38.33940601,-38.34029229,-38.34052142,-38.34055131,-38.34055167
CH,7,0.966,-38.26733433,3.286814975,-38.32733885,-38.34217169,-38.34306936,-38.34330215,-38.34333303,-38.3433334
CH,7,0.976,-38.2695395,3.253138592,-38.32974919,-38.34466516,-38.3455744,-38.34581094,-38.34584283,-38.34584321
CH,7,0.986,-38.27148704,3.2201453,-38.33190107,-38.34690086,-38.34782187,-38.34806225,-38.34809515,-38.34809555
CH,7,0.996,-38.27319064,3.187814524,-38.3338082,-38.34889254,-38.34982552,-38.3500698,-38.35010375,-38.35010416
CH,7,1.006,-38.27466334,3.156126506,-38.33548364,-38.35065323,-38.35159838,-38.35184667,-38.35188167,-38.3518821
CH,7,1.016,-38.27591749,3.125062269,-38.33693979,-38.35219538,-38.3531529,-38.35340527,-38.35344135,-38.35344179
CH,7,1.026,-38.27696486,3.094603573,-38.33818844,-38.35353077,-38.35450088,-38.35475742,-38.3547946,-38.35479505
CH,7,1.036,-38.27781663,3.064732882,-38.33924082,-38.35467066,-38.35565357,-38.35591437,-38.35595266,-38.35595312
CH,7,1.046,-38.27848342,3.035433332,-38.34010762,-38.35562573,-38.35662166,-38.35688682,-38.35692624,-38.35692671
CH,7,1.056,-38.27897533,3.006688698,-38.34079898,-38.35640616,-38.35741533,-38.35768494,-38.35772551,-38.357726
CH,7,1.066,-38.27930198,2.978483363,-38.34132458,-38.35702165,-38.35804429,-38.35831844,-38.35836018,-38.35836068
CH,7,1.076,-38.2794725,2.950802291,-38.34169362,-38.35748142,-38.35851776,-38.35879654,-38.35883947,-38.35883999
CH,7,1.086,-38.27949559,2.923630999,-38.34191487,-38.35779425,-38.35884453,-38.35912805,-38.35917218,-38.35917271
CH,7,1.096,-38.27937951,2.896955534,-38.34199666,-38.35796851,-38.35903296,-38.35932132,-38.35936668,-38.35936722
CH,7,1.106,-38.27913214,2.870762446,-38.34194694,-38.35801217,-38.35909105,-38.35938434,-38.35943094,-38.3594315
CH,7,1.116,-38.27876097,2.845038768,-38.34177328,-38.35793282,-38.35902637,-38.35932471,-38.35937257,-38.35937314
CH,7,1.126,-38.2782731,2.819771994,-38.3414829,-38.35773769,-38.35884617,-38.35914965,-38.3591988,-38.35919938
CH,7,1.136,-38.27767533,2.794950058,-38.34108265,-38.35743368,-38.35855735,-38.35886609,-38.35891653,-38.35891713
CH,7,1.146,-38.2769741,2.770561314,-38.34057909,-38.35702735,-38.35816648,-38.35848058,-38.35853234,-38.35853295
CH,7,1.156,-38.27617555,2.74659452,-38.33997843,-38.35652497,-38.35767982,-38.35799939,-38.35805249,-38.35805312
CH,7,1.166,-38.27528552,2.723038821,-38.33928663,-38.3559325,-38.35710335,-38.35742851,-38.35748296,-38.35748361
CH,7,1.176,-38.27430958,2.699883729,-38.33850935,-38.35525565,-38.35644277,-38.35677363,-38.35682945,-38.35683011
CH,7,1.186,-38.27325301,2.677119111,-38.33765199,-38.35449983,-38.35570351,-38.35604018,-38.35609738,-38.35609806
CH,7,1.196,-38.27212087,2.654735172,-38.33671971,-38.35367023,-38.35489075,-38.35523334,-38.35529195,-38.35529265
CH,7,1.206,-38.27091795,2.632722442,-38.33571742,-38.35277178,-38.35400943,-38.35435806,-38.3544181,-38.35441881
CH,7,1.216,-38.26964883,2.611071764,-38.33464981,-38.3518092,-38.35306427,-38.35341906,-38.35348053,-38.35348126
CH,7,1.226,-38.26831787,2.589774278,-38.33352137,-38.35078699,-38.35205977,-38.35242083,-38.35248376,-38.35248451
CH,7,1.236,-38.2669292,2.568821412,-38.33233637,-38.34970944,-38.35100023,-38.35136767,-38.35143207,-38.35143284
CH,7,1.246,-38.2654868,2.548204868,-38.33109889,-38.34858065,-38.34988974,-38.35026369,-38.35032957,-38.35033036
CH,7,1.256,-38.26399443,2.527916613,-38.32981286,-38.34740454,-38.34873223,-38.3491128,-38.34918018,-38.34918099
CH,7,1.266,-38.2624557,2.507948867,-38.32848203,-38.34618485,-38.34753141,-38.34791874,-38.34798763,-38.34798846
CH,7,1.276,-38.26087402,2.488294095,-38.32710995,-38.34492516,-38.34629092,-38.34668508,-38.3467555,-38.34675635
CH,7,1.286,-38.25925269,2.468944996,-38.32570006,-38.3436289,-38.34501413,-38.34541524,-38.3454872,-38.34548807
CH,7,1.296,-38.25759483,2.449894495,-38.32425564,-38.34229932,-38.34370432,-38.34411248,-38.34418599,-38.34418688
CH,7,1.306,-38.25590343,2.431135732,-38.32277984,-38.34093957,-38.34236461,-38.34277993,-38.342855,-38.34285591
CH,7,1.316,-38.25418136,2.412662056,-38.3212757,-38.33955263,-38.340998,-38.34142056,-38.3414972,-38.34149813
CH,7,1.326,-38.25243135,2.394467018,-38.31974614,-38.33814137,-38.33960734,-38.34003723,-38.34011545,-38.3401164
CH,7,1.336,-38.25065603,2.37654436,-38.31819397,-38.33670855,-38.33819536,-38.33863267,-38.33871247,-38.33871344
CH,7,1.346,-38.24885792,2.358888013,-38.31662186,-38.33525678,-38.33676469,-38.3372095,-38.33729089,-38.33729187
CH,7,1.356,-38.24703944,2.341492084,-38.31503244,-38.33378861,-38.33531785,-38.3357702,-38.33585318,-38.33585419
CH,7,1.366,-38.24520291,2.324350853,-38.31342825,-38.33230645,-38.33385722,-38.33431719,-38.33440176,-38.33440279
CH,7,1.376,-38.24335058,2.307458768,-38.31181173,-38.33081263,-38.33238512,-38.33285274,-38.3329389,-38.33293996
CH,7,1.386,-38.24148461,2.290810437,-38.31018528,-38.32930938,-38.33090376,-38.33137906,-38.33146681,-38.33146788
CH,7,1.396,-38.2396071,2.27440062,-38.30855122,-38.32779884,-38.32941525,-38.32989824,-38.32998758,-38.32998867
CH,7,1.406,-38.23772009,2.258224229,-38.30691182,-38.32628309,-38.32792163,-38.3284123,-38.32850322,-38.32850433
CH,7,1.416,-38.23582557,2.242276317,-38.30526933,-38.32476411,-38.32642484,-38.32692318,-38.32701565,-38.32701679
CH,7,1.426,-38.23392546,2.22655208,-38.30362593,-38.32324382,-38.32492675,-38.32543271,-38.32552674,-38.3255279
CH,7,1.436,-38.23202169,2.211046842,-38.30198382,-38.32172406,-38.32342916,-38.32394267,-38.32403823,-38.32403941
CH,7,1.446,-38.23011612,2.195756062,-38.30034514,-38.32020662,-38.3219338,-38.32245475,-38.32255182,-38.32255303
CH,7,1.456,-38.22821063,2.18067532,-38.29871208,-38.31869321,-38.3204423,-38.32097058,-38.32106914,-38.32107036
CH,7,1.466,-38.22630708,2.165800317,-38.2970868,-38.31718551,-38.31895627,-38.31949171,-38.31959172,-38.31959297
CH,7,1.476,-38.22440737,2.151126874,-38.29547149,-38.31568514,-38.31747723,-38.31801963,-38.31812106,-38.31812232
CH,7,1.486,-38.22251342,2.136650919,-38.29386841,-38.31419367,-38.31600663,-38.31655575,-38.31665856,-38.31665985
CH,7,1.496,-38.22062722,2.122368493,-38.29227985,-38.31271263,-38.3145459,-38.31510145,-38.31520558,-38.31520689
CH,7,1.506,-38.21875082,2.108275741,-38.29070816,-38.31124354,-38.31309637,-38.31365801,-38.31376342,-38.31376475
CH,7,1.516,-38.21688644,2.094368909,-38.28915579,-38.30978788,-38.31165936,-38.31222668,-38.3123333,-38.31233464
CH,7,1.526,-38.21503644,2.080644342,-38.2876253,-38.30834712,-38.31023613,-38.31080863,-38.3109164,-38.31091775
CH,7,1.536,-38.21320345,2.06709848,-38.28611931,-38.30692276,-38.30882787,-38.309405,-38.30951382,-38.30951519
CH,7,1.546,-38.21139041,2.053727856,-38.28464052,-38.3055163,-38.30743577,-38.30801686,-38.30812663,-38.30812802
CH,7,1.556,-38.20960076,2.040529091,-38.28319159,-38.30412934,-38.30606096,-38.30664522,-38.30675584,-38.30675723
CH,7,1.566,-38.20783861,2.027498892,-38.28177492,-38.30276359,-38.30470458,-38.30529105,-38.30540238,-38.30540378
CH,7,1.576,-38.20610907,2.014634052,-38.28039209,-38.301421,-38.30336776,-38.30395527,-38.30406715,-38.30406856
CH,7,1.586,-38.2044188,2.001931441,-38.27904227,-38.30010401,-38.30205197,-38.30263875,-38.30275099,-38.3027524
CH,7,1.596,-38.20277692,1.989388011,-38.27771873,-38.29881709,-38.30075961,-38.30134234,-38.30145468,-38.30145609
CH,7,1.606,-38.20119667,1.977000788,-38.27639871,-38.29755892,-38.29948614,-38.30006684,-38.30017896,-38.30018036
CH,7,1.616,-38.19969835,1.964766872,-38.2750169,-38.29633981,-38.29823874,-38.29881303,-38.29892449,-38.29892588
CH,7,1.626,-38.19831204,1.952683435,-38.27342618,-38.29516119,-38.29701554,-38.29758162,-38.29769189,-38.29769325
CH,7,1.636,-38.19706819,1.940747717,-38.27151742,-38.29401218,-38.29581408,-38.29637299,-38.29648176,-38.29648309
CH,7,1.646,-38.19596991,1.928957026,-38.26948691,-38.29287533,-38.29463265,-38.29518732,-38.29529466,-38.29529596
CH,7,1.656,-38.19499502,1.917308735,-38.2675552,-38.29174891,-38.29347268,-38.29402503,-38.2941311,-38.29413236
CH,7,1.666,-38.19411979,1.905800279,-38.26578234,-38.29063786,-38.29233583,-38.29288662,-38.29299149,-38.29299273
CH,7,1.676,-38.19332631,1.894429156,-38.26416313,-38.28954605,-38.29122313,-38.29177251,-38.2918762,-38.29187741
CH,7,1.686,-38.19260155,1.883192921,-38.26267997,-38.28847588,-38.2901352,-38.29068305,-38.29078556,-38.29078674
CH,7,1.696,-38.19193578,1.87208919,-38.26131527,-38.28742886,-38.28907245,-38.28961854,-38.28971983,-38.28972098
CH,7,1.706,-38.19132148,1.86111563,-38.26005406,-38.28640597,-38.28803514,-38.2885792,-38.28867923,-38.28868036
CH,7,1.716,-38.19075269,1.850269968,-38.25888401,-38.28540785,-38.28702348,-38.28756522,-38.28766395,-38.28766506
CH,7,1.726,-38.19022452,1.83954998,-38.25779492,-38.28443494,-38.28603759,-38.28657672,-38.28667411,-38.28667519
CH,7,1.736,-38.18973293,1.828953494,-38.25677832,-38.28348753,-38.28507755,-38.28561379,-38.28570979,-38.28571084
CH,7,1.746,-38.18927447,1.818478388,-38.2558271,-38.28256965,-38.28414721,-38.28467645,-38.28477103,-38.28477206
CH,7,1.756,-38.18884621,1.808122589,-38.25493518,-38.28167344,-38.28323867,-38.28376469,-38.28385781,-38.28385882
CH,7,1.766,-38.18844558,1.797884069,-38.25409733,-38.28080292,-38.28235583,-38.28287847,-38.2829701,-38.28297108
CH,7,1.776,-38.18807034,1.787760848,-38.25330903,-38.27995803,-38.28149861,-38.28201767,-38.28210779,-38.28210875
CH,7,1.786,-38.18771851,1.777750988,-38.25256628,-38.27913874,-38.28066664,-38.28118216,-38.28127075,-38.28127168
CH,7,1.796,-38.18738831,1.767852598,-38.25186559,-38.27834478,-38.27986023,-38.28037177,-38.2804588,-38.2804597
CH,7,1.806,-38.18707816,1.758063824,-38.25120382,-38.2775757,-38.27907897,-38.27958626,-38.27967173,-38.27967261
CH,7,1.816,-38.18678663,1.748382855,-38.25057818,-38.27683165,-38.27832234,-38.2788254,-38.27890929,-38.27891014
CH,7,1.826,-38.18651244,1.738807922,-38.24998615,-38.27611213,-38.27759019,-38.27808888,-38.2781712,-38.27817203
CH,7,1.836,-38.18625439,1.729337291,-38.24942546,-38.2754168,-38.27688218,-38.2773764,-38.27745715,-38.27745795
CH,7,1.846,-38.18601142,1.719969266,-38.24889404,-38.27474745,-38.27619999,-38.27668761,-38.27676679,-38.27676756
CH,7,1.856,-38.18578254,1.71070219,-38.24839001,-38.27409715,-38.2755371,-38.27602213,-38.27609974,-38.27610049
CH,7,1.866,-38.18556685,1.70153444,-38.24791166,-38.27347196,-38.2748992,-38.27537956,-38.27545562,-38.27545635
CH,7,1.876,-38.18536351,1.692464427,-38.24745739,-38.27286926,-38.27428382,-38.27475947,-38.274834,-38.2748347
CH,7,1.886,-38.18517174,1.683490597,-38.24702576,-38.27228752,-38.27368943,-38.27416142,-38.27423443,-38.27423511
CH,7,1.896,-38.18499085,1.674611427,-38.24661543,-38.27172838,-38.27311773,-38.27358495,-38.27365647,-38.27365713
CH,7,1.906,-38.18482016,1.665825428,-38.24622514,-38.27119021,-38.27256709,-38.27302957,-38.27309963,-38.27310026
CH,7,1.916,-38.18465906,1.657131141,-38.24585376,-38.27067248,-38.27203702,-38.2724948,-38.27256341,-38.27256402
CH,7,1.926,-38.18450697,1.648527137,-38.2455002,-38.27017466,-38.27152698,-38.27198013,-38.27204732,-38.27204791
CH,7,1.936,-38.18436336,1.640012017,-38.24516349,-38.2696962,-38.27103647,-38.27148503,-38.27155085,-38.27155142
CH,7,1.946,-38.18422774,1.631584412,-38.24484268,-38.26923655,-38.27056495,-38.271009,-38.27107346,-38.27107401
CH,7,1.956,-38.18409964,1.623242978,-38.24453692,-38.26879517,-38.27011188,-38.27055149,-38.27061464,-38.27061517
CH,7,1.966,-38.18397861,1.614986402,-38.24424539,-38.26837149,-38.26967672,-38.27011198,-38.27017384,-38.27017435
CH,7,1.976,-38.18386426,1.606813393,-38.24396734,-38.26796497,-38.26925893,-38.26968994,-38.26975055,-38.26975104
CH,7,1.986,-38.18375619,1.598722692,-38.24370206,-38.26757505,-38.26885798,-38.26928482,-38.26934421,-38.26934469
CH,7,1.996,-38.18365406,1.590713059,-38.24344887,-38.26720118,-38.26847333,-38.26889609,-38.26895431,-38.26895476
CH,7,2.006,-38.18355751,1.582783283,-38.24320716,-38.26684283,-38.26810445,-38.26852322,-38.2685803,-38.26858074
CH,7,2.016,-38.18346625,1.574932175,-38.24297634,-38.26649946,-38.2677508,-38.26816569,-38.26822166,-38.26822208
CH,7,2.026,-38.18337995,1.567158571,-38.24275585,-38.26617053,-38.26741186,-38.26782296,-38.26787787,-38.26787828
CH,7,2.036,-38.18329836,1.559461329,-38.24254516,-38.26585553,-38.26708713,-38.26749454,-38.26754842,-38.26754881
CH,7,2.046,-38.18322119,1.551839328,-38.2423438,-38.26555395,-38.26677607,-38.2671799,-38.26723279,-38.26723316
CH,7,2.056,-38.18314821,1.544291472,-38.24215129,-38.26526529,-38.26647821,-38.26687856,-38.26693048,-38.26693084
CH,7,2.066,-38.18307918,1.536816682,-38.2419672,-38.26498904,-38.26619305,-38.26659001,-38.26664101,-38.26664135
CH,7,2.076,-38.18301388,1.529413904,-38.24179111,-38.26472758,-38.2659233,-38.26631378,-38.26636389,-38.26636422
CH,7,2.086,-38.18295209,1.522082102,-38.24162264,-38.26447477,-38.26566212,-38.2660494,-38.26609865,-38.26609897
CH,7,2.096,-38.18289363,1.51482026,-38.24146141,-38.26423297,-38.26541223,-38.26579641,-38.26584484,-38.26584514
CH,7,2.106,-38.18283831,1.507627381,-38.24130708,-38.26400175,-38.26517317,-38.26555436,-38.265602,-38.26560229
NH,8,0.556,-54.36074086,6.662303015,-54.45786537,-54.47372949,-54.47474767,-54.47492026,-54.47497172,-54.47497273
NH,8,0.566,-54.40379893,6.544594481,-54.5012189,-54.5171283,-54.51815175,-54.51832509,-54.51837776,-54.5183788
NH,8,0.576,-54.44407078,6.430973049,-54.54179143,-54.55774781,-54.55877679,-54.55895093,-54.55900483,-54.55900591
NH,8,0.586,-54.48173488,6.321229482,-54.57976033,-54.59576532,-54.59680007,-54.59697508,-54.59703024,-54.59703135
NH,8,0.596,-54.5169573,6.215168584,-54.61529067,-54.63134584,-54.63238662,-54.63256254,-54.63261899,-54.63262013
NH,8,0.606,-54.54989264,6.112608047,-54.64853618,-54.66464304,-54.66569008,-54.66586699,-54.66592474,-54.66592592
NH,8,0.616,-54.58068496,6.013377397,-54.67964011,-54.69580011,-54.69685366,-54.69703161,-54.69709068,-54.6970919
NH,8,0.626,-54.60946854,5.917317055,-54.70873604,-54.72495058,-54.72601087,-54.72618993,-54.72625034,-54.72625159
NH,8,0.636,-54.63636861,5.824277478,-54.73594858,-54.75221901,-54.75328628,-54.7534665,-54.75352827,-54.75352955
